CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-20,-26,4294806.151,4294812.500,0.120,19.993,19.993,19.993,"[-15,4,-15,5,-15,6,-16,5,-16,5,-15,5,-15,5,-15,5,-16,4,-15,5,-16,6,-16,7,-16,6,-15,7,-16,6,-14,7,-14,7,-14,7,-14,8,-15,7,-15,7,-15,8,-15,7,-14,9,-16,9,-15,10,0,0,-15,10,-15,11,-15,11,-14,11,-15,11,-16,11,-16,11,-16,11,-16,12,-15,11,-16,13,-16,11,-17,11,-17,12,-16,12,-17,12,-18,12,-17,12,-18,11,-18,10,-19,10,-19,9,-19,9,-19,10,-19,8,-19,8,0,0,15,-4,15,-5,15,-6,16,-5,16,-4,15,-4,16,-5,15,-4,15,-4,15,-5,16,-5,15,-6,15,-6,14,-6,14,-5,15,-8,13,-8,14,-7,13,-8,14,-8,15,-7,14,-8,14,-8,13,-10,15,-10,15,-11,0,0,14,-11,15,-12,14,-12,15,-12,15,-12,16,-12,16,-12,16,-12,16,-13,16,-13,17,-14,16,-12,16,-12,16,-12,17,-12,17,-13,17,-12,17,-12,18,-11,18,-11,18,-10,17,-9,18,-9,17,-9,18,-8,17,-8,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-25,-33,4294804.841,4294811.182,41.11,87.760,87.760,87.760,"[-14,4,-13,4,-13,5,-14,5,-14,5,-13,5,-13,5,-13,5,-13,5,-13,5,-13,6,-13,6,-13,6,-13,6,-14,5,-13,6,-12,6,-12,6,-13,6,-13,6,-13,5,-14,6,-13,5,-12,7,-13,7,-13,7,0,0,-13,7,-13,7,-13,7,-12,7,-13,6,-14,7,-13,7,-13,6,-13,7,-13,7,-13,7,-13,6,-14,6,-14,7,-13,7,-13,7,-14,7,-14,7,-14,6,-14,6,-15,5,-15,4,-15,4,-15,5,-15,4,-15,3,0,0,1,10,1,10,2,10,2,11,2,10,2,10,2,10,3,10,3,10,4,9,5,11,5,10,6,10,6,10,6,10,8,10,8,9,8,10,8,10,9,11,9,11,9,10,9,11,11,10,12,11,13,11,0,0,12,10,13,11,14,11,14,11,14,12,14,12,14,12,13,12,14,12,14,12,16,12,14,12,14,12,14,13,15,13,15,13,15,13,14,14,14,14,13,14,13,15,12,14,12,15,12,15,10,16,9,16,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-29,-24,4294810.560,4294816.905,98.307,148.996,148.996,148.996,"[6,-17,5,-18,4,-17,6,-19,5,-17,5,-17,5,-17,4,-16,4,-17,3,-17,4,-18,3,-18,3,-18,3,-18,4,-17,3,-17,3,-17,3,-16,2,-17,2,-17,3,-17,2,-17,2,-16,1,-17,1,-19,0,-18,0,0,0,-18,0,-18,0,-19,0,-18,0,-18,0,-19,0,-19,0,-19,0,-19,0,-19,0,-20,0,-19,1,-20,0,-20,1,-19,1,-20,1,-20,1,-20,2,-20,3,-19,3,-20,4,-20,4,-19,3,-20,5,-19,6,-19,0,0,15,-5,15,-5,15,-6,16,-6,15,-5,15,-6,16,-6,15,-5,15,-5,14,-6,16,-7,15,-7,16,-8,15,-7,16,-6,16,-9,15,-9,15,-8,15,-8,16,-8,17,-7,16,-8,16,-7,15,-10,17,-9,17,-10,0,0,16,-10,16,-10,17,-11,16,-11,17,-10,17,-10,16,-10,16,-10,16,-11,16,-11,17,-12,16,-10,16,-10,16,-11,16,-11,17,-12,18,-12,18,-12,18,-11,18,-11,19,-10,18,-10,19,-10,20,-11,20,-9,20,-9,0,0]"
CSI_DATA: 4,7,1,1,0,0,0,0,-35,-20,127695.471,4294745.604,196.470,215.141,215.141,215.141,"[-10,-6,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-9,-4,-9,-4,-9,-3,-8,-3,-9,-2,-9,-1,-9,-2,-9,-1,-9,-1,-9,-1,-8,0,-8,0,-8,0,-7,0,-7,1,-7,1,-7,2,-6,3,-6,3,-6,4,0,0,-5,5,-4,5,-4,6,-4,7,-4,8,-4,8,-4,9,-3,10,-3,11,-3,11,-2,13,-3,12,-3,13,-3,14,-3,15,-3,16,-3,17,-4,18,-4,18,-5,19,-6,19,-6,20,-7,21,-7,22,-10,21,-11,22,0,0,17,-5,17,-5,17,-7,18,-6,18,-5,17,-5,17,-5,17,-4,17,-4,16,-4,17,-4,16,-4,15,-4,14,-4,14,-4,14,-7,12,-7,13,-7,12,-8,13,-8,14,-8,14,-9,14,-8,13,-10,15,-10,15,-11,0,0,15,-11,16,-11,16,-11,16,-11,16,-10,17,-10,17,-10,16,-9,16,-10,16,-10,17,-10,16,-9,16,-8,16,-8,16,-9,16,-9,16,-9,16,-8,15,-8,15,-7,15,-7,14,-6,15,-6,15,-7,15,-6,14,-6,0,0]"
CSI_DATA: 5,3,2,2,1,1,1,0,-20,-26,228.269,231.807,13.518,407.453,192.312,15.17,"[4,-15,4,-15,3,-16,5,-16,4,-15,4,-16,4,-16,4,-15,4,-15,3,-15,4,-17,3,-16,3,-16,3,-16,3,-16,2,-17,1,-16,2,-16,1,-17,2,-17,2,-17,1,-17,2,-17,0,-17,1,-18,0,-18,0,0,-1,-18,-1,-19,-2,-19,-1,-19,-1,-19,-1,-20,-1,-20,-1,-19,-1,-20,-1,-20,-2,-21,-1,-20,-1,-20,-1,-21,-1,-21,-1,-21,-1,-22,0,-22,0,-21,1,-21,2,-21,2,-21,2,-21,2,-21,4,-21,4,-20,0,0,9,12,10,12,11,11,11,13,10,13,10,13,10,13,9,12,10,12,10,12,11,12,11,12,11,12,11,11,10,11,12,10,12,9,12,10,12,9,12,10,12,10,13,10,12,10,15,8,15,9,15,9,0,0,16,8,16,8,17,8,17,8,17,9,18,10,17,10,17,10,18,9,18,9,20,9,17,9,17,10,18,10,18,10,19,10,19,10,18,10,17,12,16,12,17,12,15,12,16,13,16,12,15,12,14,13,0,0]"
CSI_DATA: 6,4,2,2,1,1,1,0,-25,-33,226.960,230.498,59.516,459.470,244.329,67.34,"[11,-9,10,-9,10,-10,11,-10,10,-9,10,-10,10,-10,9,-9,10,-10,10,-9,10,-10,10,-10,10,-10,10,-10,10,-10,9,-11,9,-11,9,-10,9,-11,10,-10,10,-10,9,-11,9,-10,8,-11,10,-11,9,-12,0,0,9,-12,9,-12,9,-12,8,-12,9,-12,9,-12,9,-12,9,-11,9,-12,9,-11,9,-12,9,-11,9,-11,10,-11,9,-11,9,-12,10,-12,10,-12,10,-11,10,-11,10,-10,10,-10,11,-10,11,-10,12,-9,12,-9,0,0,-5,9,-4,9,-3,9,-4,10,-4,10,-4,10,-4,10,-3,10,-3,10,-2,10,-2,12,-1,12,-1,12,0,12,-1,12,1,13,1,12,1,12,2,13,1,14,1,14,2,14,2,14,4,14,4,16,4,16,0,0,5,16,4,16,5,17,5,17,5,17,5,18,5,18,4,18,5,18,5,18,6,19,5,18,4,18,5,19,4,19,5,19,4,19,4,20,3,19,2,19,1,19,1,19,1,19,2,20,-1,19,-2,19,0,0]"
CSI_DATA: 7,5,2,2,1,1,1,0,-29,-24,232.678,236.216,106.837,520.989,305.848,128.553,"[6,-17,6,-18,5,-17,6,-18,6,-17,6,-17,5,-17,5,-16,5,-16,5,-16,5,-18,5,-17,5,-17,4,-17,5,-17,4,-17,3,-16,3,-16,3,-17,3,-17,4,-17,2,-17,3,-16,2,-17,3,-18,2,-17,0,0,1,-17,1,-18,1,-19,0,-17,1,-18,1,-19,1,-19,1,-18,1,-19,1,-18,0,-19,1,-19,2,-19,1,-20,2,-19,2,-20,2,-20,2,-20,3,-19,3,-19,4,-19,4,-19,5,-19,4,-19,6,-18,6,-18,0,0,-7,-16,-7,-15,-8,-15,-7,-16,-7,-15,-7,-16,-7,-16,-7,-15,-7,-15,-7,-15,-9,-16,-9,-16,-9,-16,-9,-15,-8,-16,-10,-16,-10,-15,-9,-16,-10,-15,-10,-16,-9,-17,-10,-16,-8,-16,-11,-15,-11,-17,-11,-17,0,0,-11,-16,-12,-17,-12,-17,-12,-16,-12,-17,-12,-17,-12,-17,-11,-16,-12,-16,-12,-16,-14,-17,-12,-16,-12,-16,-13,-17,-13,-17,-14,-17,-14,-17,-14,-18,-13,-18,-13,-18,-12,-19,-11,-19,-11,-20,-13,-20,-10,-21,-10,-21,0,0]"
CSI_DATA: 8,6,2,2,1,1,1,0,-30,-17,234.861,238.399,159.416,591.722,376.581,199.286,"[-6,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-8,-9,-8,-9,-8,-10,-8,-9,-8,-11,-9,-11,-9,-11,-9,-11,-9,-11,-10,-12,-8,-12,-8,-11,-8,-13,-8,-13,-8,-13,-8,-14,-7,-13,-8,-15,-7,-16,-8,-16,-7,0,0,-17,-7,-17,-7,-18,-7,-17,-7,-19,-8,-19,-8,-19,-9,-18,-9,-19,-9,-18,-8,-19,-9,-18,-10,-19,-10,-19,-11,-17,-9,-19,-10,-18,-10,-18,-10,-17,-10,-16,-10,-15,-11,-15,-11,-14,-10,-14,-10,-13,-10,-13,-9,0,0,9,1,9,1,9,0,10,1,10,1,10,1,10,1,10,1,10,1,10,0,11,0,11,0,11,0,10,-1,10,0,11,-2,10,-2,10,-2,10,-2,11,-2,11,-2,11,-2,11,-2,11,-5,12,-4,12,-5,0,0,12,-5,12,-5,13,-6,12,-6,13,-6,14,-6,14,-6,14,-6,14,-6,14,-7,15,-8,14,-7,14,-7,15,-7,15,-7,16,-7,16,-7,16,-7,16,-6,16,-6,17,-5,16,-5,17,-5,17,-6,17,-4,17,-4,0,0]"
CSI_DATA: 9,7,2,2,0,1,1,0,-35,-20,127695.471,162.897,204.891,658.426,443.285,265.990,"[-10,-6,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-9,-4,-9,-4,-9,-3,-8,-3,-9,-2,-9,-1,-9,-2,-9,-1,-9,-1,-9,-1,-8,0,-8,0,-8,0,-7,0,-7,1,-7,1,-7,2,-6,3,-6,3,-6,4,0,0,-5,5,-4,5,-4,6,-4,7,-4,8,-4,8,-4,9,-3,10,-3,11,-3,11,-2,13,-3,12,-3,13,-3,14,-3,15,-3,16,-3,17,-4,18,-4,18,-5,19,-6,19,-6,20,-7,21,-7,22,-10,21,-11,22,0,0,-18,3,-18,3,-18,5,-20,3,-19,3,-19,3,-19,3,-18,2,-18,2,-17,2,-18,2,-17,3,-16,3,-15,3,-15,2,-15,5,-14,5,-14,5,-14,6,-15,6,-15,6,-15,7,-15,6,-15,9,-17,8,-17,9,0,0,-16,10,-17,9,-18,10,-17,9,-18,8,-18,8,-18,8,-18,7,-18,8,-17,8,-18,9,-18,6,-17,7,-17,7,-17,6,-17,7,-17,7,-17,7,-17,6,-16,5,-17,5,-16,4,-16,4,-16,5,-16,4,-16,4,0,0]"
CSI_DATA: 10,3,3,3,2,2,2,0,-20,-26,619.949,621.978,13.612,797.778,139.352,15.313,"[1,-17,0,-17,0,-17,1,-19,1,-18,0,-18,0,-18,0,-17,0,-18,-1,-17,0,-19,-1,-18,-1,-19,-1,-18,0,-19,-2,-19,-2,-18,-2,-17,-3,-18,-2,-19,-2,-19,-3,-18,-2,-18,-4,-18,-4,-20,-5,-20,0,0,-5,-19,-5,-20,-6,-20,-6,-19,-6,-21,-6,-21,-6,-21,-6,-20,-6,-21,-6,-20,-7,-22,-5,-21,-6,-22,-6,-22,-5,-21,-6,-23,-5,-23,-6,-23,-5,-23,-4,-22,-3,-23,-2,-22,-2,-23,-3,-23,-1,-23,0,-23,0,0,14,-8,15,-8,14,-8,16,-8,15,-8,15,-8,15,-7,14,-8,14,-7,14,-8,15,-8,14,-9,14,-9,14,-9,14,-8,13,-10,12,-10,12,-10,12,-11,13,-10,13,-10,13,-11,13,-10,12,-12,14,-13,13,-14,0,0,13,-14,13,-14,13,-15,13,-15,14,-14,14,-15,14,-15,15,-15,15,-16,14,-15,15,-17,15,-15,15,-15,15,-15,16,-15,16,-16,16,-15,16,-14,16,-14,17,-13,17,-12,17,-12,17,-11,17,-12,17,-11,17,-10,0,0]"
